"","RouteIdentifier","survey_year","CollectorNumber","nstop","StateProvince","latitude","longitude","bcr"
"86","PE004",2013,1077320,10,"PE",46.689499,-64.20108,14
"87","PE004",2009,1077320,10,"PE",46.689499,-64.20108,14
"88","PE004",2011,1077320,10,"PE",46.689499,-64.20108,14
"89","PE004",2010,1077320,10,"PE",46.689499,-64.20108,14
"90","PE004",2012,1077320,10,"PE",46.689499,-64.20108,14
"91","PE004",2008,1077320,10,"PE",46.689499,-64.20108,14
"92","PE005",2012,1030087,10,"PE",46.617298,-63.898701,14
"93","PE005",2011,1074892,10,"PE",46.617298,-63.898701,14
"94","PE005",2001,1077038,10,"PE",46.617298,-63.898701,14
"95","PE005",2003,1077038,10,"PE",46.617298,-63.898701,14
"96","PE005",2004,1077038,10,"PE",46.617298,-63.898701,14
"97","PE005",2006,1077038,10,"PE",46.617298,-63.898701,14
"98","PE005",2002,1077038,10,"PE",46.617298,-63.898701,14
"99","PE005",2007,1077295,10,"PE",46.617298,-63.898701,14
"100","PE005",2009,1077295,10,"PE",46.617298,-63.898701,14
"101","PE005",2008,1077310,9,"PE",46.617298,-63.898701,14
"102","PE005",2010,1077310,10,"PE",46.617298,-63.898701,14
"103","PE005",2015,1079024,10,"PE",46.617298,-63.898701,14
"104","PE005",2016,1079024,7,"PE",46.617298,-63.898701,14
"105","PE005",2013,1079029,10,"PE",46.617298,-63.898701,14
"106","PE005",2014,1081547,10,"PE",46.617298,-63.898701,14
"107","PE006",2015,1074878,10,"PE",46.500481,-64.008797,14
"108","PE006",2016,1074878,10,"PE",46.500481,-64.008797,14
"109","PE006",2007,1077279,10,"PE",46.500481,-64.008797,14
"110","PE006",2005,1077279,10,"PE",46.500481,-64.008797,14
"111","PE006",2004,1077279,10,"PE",46.500481,-64.008797,14
"112","PE006",2003,1077279,10,"PE",46.500481,-64.008797,14
"113","PE006",2001,1077279,10,"PE",46.500481,-64.008797,14
"114","PE006",2009,1077321,10,"PE",46.500481,-64.008797,14
"115","PE006",2008,1077321,10,"PE",46.500481,-64.008797,14
"116","PE006",2011,1077321,10,"PE",46.500481,-64.008797,14
"117","PE006",2010,1077321,10,"PE",46.500481,-64.008797,14
"118","PE006",2013,1079024,10,"PE",46.500481,-64.008797,14
"119","PE006",2012,1079029,10,"PE",46.500481,-64.008797,14
"120","PE006",2014,1081651,9,"PE",46.500481,-64.008797,14
"121","PE007",2011,1030087,10,"PE",46.411152,-63.8461,14
"122","PE007",2009,1030087,10,"PE",46.411152,-63.8461,14
"123","PE007",2015,1030087,10,"PE",46.411152,-63.8461,14
"124","PE007",2012,1030087,10,"PE",46.411152,-63.8461,14
"125","PE007",2010,1030087,9,"PE",46.411152,-63.8461,14
"126","PE007",2013,1030087,10,"PE",46.411152,-63.8461,14
"127","PE007",2016,1030087,10,"PE",46.411152,-63.8461,14
"128","PE007",2007,1077280,10,"PE",46.411152,-63.8461,14
"129","PE007",2006,1077280,10,"PE",46.411152,-63.8461,14
"130","PE007",2005,1077280,10,"PE",46.411152,-63.8461,14
"131","PE007",2001,1077280,10,"PE",46.411152,-63.8461,14
"132","PE007",2008,1077322,10,"PE",46.411152,-63.8461,14
"133","PE008",2013,1046566,10,"PE",46.3909,-62.145302,14
"134","PE008",2011,1077277,10,"PE",46.3909,-62.145302,14
"135","PE008",2005,1077281,10,"PE",46.3909,-62.145302,14
"136","PE008",2004,1077281,10,"PE",46.3909,-62.145302,14
"137","PE008",2003,1077281,10,"PE",46.3909,-62.145302,14
"138","PE008",2002,1077281,10,"PE",46.3909,-62.145302,14
"139","PE008",2001,1077281,10,"PE",46.3909,-62.145302,14
"140","PE008",2008,1077292,10,"PE",46.3909,-62.145302,14
"141","PE008",2007,1077316,10,"PE",46.3909,-62.145302,14
"142","PE008",2014,1079024,10,"PE",46.3909,-62.145302,14
"143","PE008",2016,1079024,10,"PE",46.3909,-62.145302,14
"144","PE008",2015,1079024,10,"PE",46.3909,-62.145302,14
"145","PE008",2010,1081649,10,"PE",46.3909,-62.145302,14
"146","PE009",2015,1046566,10,"PE",46.393341,-62.306999,14
"147","PE009",2011,1046566,10,"PE",46.393341,-62.306999,14
"148","PE009",2014,1046566,10,"PE",46.393341,-62.306999,14
"149","PE009",2008,1046566,10,"PE",46.393341,-62.306999,14
"150","PE009",2012,1046566,10,"PE",46.393341,-62.306999,14
"151","PE009",2002,1046566,10,"PE",46.393341,-62.306999,14
"152","PE009",2009,1046566,10,"PE",46.393341,-62.306999,14
"153","PE009",2010,1046566,10,"PE",46.393341,-62.306999,14
"154","PE009",2001,1046566,10,"PE",46.393341,-62.306999,14
"155","PE009",2007,1046566,10,"PE",46.393341,-62.306999,14
"156","PE009",2016,1046566,10,"PE",46.393341,-62.306999,14
"157","PE009",2003,1046566,10,"PE",46.393341,-62.306999,14
"158","PE009",2004,1046566,10,"PE",46.393341,-62.306999,14
"159","PE009",2006,1046566,10,"PE",46.393341,-62.306999,14
"160","PE009",2013,1046566,10,"PE",46.393341,-62.306999,14
"161","PE009",2005,1077278,10,"PE",46.393341,-62.306999,14
"162","PE010",2010,1030087,10,"PE",46.348499,-62.4613,14
"163","PE010",2013,1030087,10,"PE",46.348499,-62.4613,14
"164","PE010",2003,1074827,10,"PE",46.348499,-62.4613,14
"165","PE010",2001,1074827,10,"PE",46.348499,-62.4613,14
"166","PE010",2002,1074827,10,"PE",46.348499,-62.4613,14
"167","PE010",2011,1074865,10,"PE",46.348499,-62.4613,14
"168","PE010",2006,1077296,10,"PE",46.348499,-62.4613,14
"169","PE010",2005,1077296,10,"PE",46.348499,-62.4613,14
"170","PE010",2007,1077296,10,"PE",46.348499,-62.4613,14
"171","PE010",2008,1077296,10,"PE",46.348499,-62.4613,14
"172","PE010",2004,1077296,10,"PE",46.348499,-62.4613,14
"173","PE010",2009,1077324,10,"PE",46.348499,-62.4613,14
"174","PE010",2016,1079024,10,"PE",46.348499,-62.4613,14
"175","PE010",2015,1079024,10,"PE",46.348499,-62.4613,14
"176","PE011",2001,1074780,10,"PE",46.332722,-62.420311,14
"177","PE011",2014,1077289,10,"PE",46.332722,-62.420311,14
"178","PE011",2016,1077289,10,"PE",46.332722,-62.420311,14
"179","PE011",2013,1077289,10,"PE",46.332722,-62.420311,14
"180","PE011",2015,1077289,10,"PE",46.332722,-62.420311,14
"181","PE011",2004,1077289,10,"PE",46.332722,-62.420311,14
"182","PE011",2010,1077289,10,"PE",46.332722,-62.420311,14
"183","PE011",2003,1077289,10,"PE",46.332722,-62.420311,14
"184","PE011",2005,1077289,10,"PE",46.332722,-62.420311,14
"185","PE011",2006,1077289,10,"PE",46.332722,-62.420311,14
"186","PE011",2008,1077289,10,"PE",46.332722,-62.420311,14
"187","PE011",2007,1077289,10,"PE",46.332722,-62.420311,14
"188","PE011",2011,1077289,10,"PE",46.332722,-62.420311,14
"189","PE011",2002,1077289,10,"PE",46.332722,-62.420311,14
"190","PE011",2009,1077289,10,"PE",46.332722,-62.420311,14
"191","PE011",2012,1077289,10,"PE",46.332722,-62.420311,14
"192","PE012",2014,1030087,10,"PE",46.3811,-62.555599,14
"193","PE012",2003,1074885,10,"PE",46.3811,-62.555599,14
"194","PE012",2015,1077290,10,"PE",46.3811,-62.555599,14
"195","PE012",2005,1077290,10,"PE",46.3811,-62.555599,14
"196","PE012",2002,1077290,10,"PE",46.3811,-62.555599,14
"197","PE012",2016,1077290,10,"PE",46.3811,-62.555599,14
"198","PE012",2007,1077290,10,"PE",46.3811,-62.555599,14
"199","PE012",2009,1077290,10,"PE",46.3811,-62.555599,14
"200","PE012",2008,1077290,10,"PE",46.3811,-62.555599,14
"201","PE012",2012,1077290,10,"PE",46.3811,-62.555599,14
"202","PE012",2013,1077290,10,"PE",46.3811,-62.555599,14
"203","PE013",2016,1030087,10,"PE",46.285599,-62.567799,14
"204","PE013",2005,1076812,10,"PE",46.285599,-62.567799,14
"205","PE013",2002,1076812,10,"PE",46.285599,-62.567799,14
"206","PE013",2001,1076812,10,"PE",46.285599,-62.567799,14
"207","PE013",2004,1076812,10,"PE",46.285599,-62.567799,14
"208","PE013",2013,1076891,10,"PE",46.285599,-62.567799,14
"209","PE013",2008,1076891,10,"PE",46.285599,-62.567799,14
"210","PE013",2010,1076891,10,"PE",46.285599,-62.567799,14
"211","PE013",2012,1076891,10,"PE",46.285599,-62.567799,14
"212","PE013",2009,1076891,10,"PE",46.285599,-62.567799,14
"213","PE013",2011,1076891,10,"PE",46.285599,-62.567799,14
"214","PE013",2014,1076891,10,"PE",46.285599,-62.567799,14
"215","PE013",2007,1077281,10,"PE",46.285599,-62.567799,14
"216","PE014",2009,1077277,9,"PE",46.146801,-62.561001,14
"217","PE014",2010,1077277,10,"PE",46.146801,-62.561001,14
"218","PE014",2015,1077277,9,"PE",46.146801,-62.561001,14
"219","PE014",2011,1077277,9,"PE",46.146801,-62.561001,14
"220","PE014",2006,1077277,10,"PE",46.146801,-62.561001,14
"221","PE014",2014,1077277,9,"PE",46.146801,-62.561001,14
"222","PE014",2016,1077277,9,"PE",46.146801,-62.561001,14
"223","PE014",2007,1077277,10,"PE",46.146801,-62.561001,14
"224","PE014",2008,1077277,9,"PE",46.146801,-62.561001,14
"225","PE014",2005,1077277,10,"PE",46.146801,-62.561001,14
"226","PE014",2004,1077277,10,"PE",46.146801,-62.561001,14
"227","PE014",2003,1077277,10,"PE",46.146801,-62.561001,14
"228","PE014",2013,1077277,10,"PE",46.146801,-62.561001,14
"229","PE014",2001,1077277,10,"PE",46.146801,-62.561001,14
"230","PE015",2004,1074828,10,"PE",46.090599,-62.8023,14
"231","PE015",2001,1074828,10,"PE",46.090599,-62.8023,14
"232","PE015",2003,1074828,10,"PE",46.090599,-62.8023,14
"233","PE015",2005,1077038,10,"PE",46.090599,-62.8023,14
"234","PE015",2006,1077038,10,"PE",46.090599,-62.8023,14
"235","PE015",2007,1077038,10,"PE",46.090599,-62.8023,14
"236","PE015",2016,1077038,10,"PE",46.090599,-62.8023,14
"237","PE015",2010,1077323,10,"PE",46.090599,-62.8023,14
"238","PE015",2013,1077323,10,"PE",46.090599,-62.8023,14
"239","PE015",2012,1077323,10,"PE",46.090599,-62.8023,14
"240","PE015",2008,1077323,10,"PE",46.090599,-62.8023,14
"241","PE015",2009,1077323,10,"PE",46.090599,-62.8023,14
"242","PE015",2014,1079022,10,"PE",46.090599,-62.8023,14
"243","PE015",2015,1079022,10,"PE",46.090599,-62.8023,14
"244","PE016",2001,1074830,10,"PE",46.190472,-63.29594,14
"245","PE016",2002,1074830,10,"PE",46.190472,-63.29594,14
"246","PE016",2013,1077282,10,"PE",46.190472,-63.29594,14
"247","PE016",2015,1077282,10,"PE",46.190472,-63.29594,14
"248","PE016",2010,1077282,10,"PE",46.190472,-63.29594,14
"249","PE016",2007,1077282,10,"PE",46.190472,-63.29594,14
"250","PE016",2006,1077282,10,"PE",46.190472,-63.29594,14
"251","PE016",2005,1077282,10,"PE",46.190472,-63.29594,14
"252","PE016",2004,1077282,10,"PE",46.190472,-63.29594,14
"253","PE016",2003,1077282,10,"PE",46.190472,-63.29594,14
"254","PE016",2011,1077282,10,"PE",46.190472,-63.29594,14
"255","PE016",2016,1077282,10,"PE",46.190472,-63.29594,14
"256","PE016",2008,1077282,10,"PE",46.190472,-63.29594,14
"257","PE016",2014,1077282,10,"PE",46.190472,-63.29594,14
"258","PE017",2001,1074831,10,"PE",46.3951,-63.5056,14
"259","PE017",2002,1074831,10,"PE",46.3951,-63.5056,14
"260","PE017",2003,1074831,10,"PE",46.3951,-63.5056,14
"261","PE017",2011,1074893,10,"PE",46.3951,-63.5056,14
"262","PE017",2005,1076891,10,"PE",46.3951,-63.5056,14
"263","PE017",2006,1077281,10,"PE",46.3951,-63.5056,14
"264","PE017",2012,1077297,10,"PE",46.3951,-63.5056,14
"265","PE017",2013,1077297,10,"PE",46.3951,-63.5056,14
"266","PE017",2010,1077297,10,"PE",46.3951,-63.5056,14
"267","PE017",2009,1077297,10,"PE",46.3951,-63.5056,14
"268","PE017",2008,1077297,10,"PE",46.3951,-63.5056,14
"269","PE017",2015,1077323,10,"PE",46.3951,-63.5056,14
"270","PE017",2014,1077323,10,"PE",46.3951,-63.5056,14
"271","PE017",2016,1077323,10,"PE",46.3951,-63.5056,14
"272","PE018",2001,1074829,10,"PE",46.1884,-62.8311,14
"273","PE018",2002,1074829,10,"PE",46.1884,-62.8311,14
"274","PE018",2004,1074829,10,"PE",46.1884,-62.8311,14
"275","PE018",2007,1077264,10,"PE",46.1884,-62.8311,14
"276","PE018",2010,1077319,10,"PE",46.1884,-62.8311,14
"277","PE018",2009,1077319,10,"PE",46.1884,-62.8311,14
"278","PE018",2011,1077319,10,"PE",46.1884,-62.8311,14
"279","PE018",2013,1081645,10,"PE",46.1884,-62.8311,14
"280","PE018",2015,1081645,10,"PE",46.1884,-62.8311,14
"281","PE019",2008,1030087,8,"PE",46.011501,-62.854099,14
"282","PE019",2004,1074843,10,"PE",46.011501,-62.854099,14
"283","PE019",2003,1074843,10,"PE",46.011501,-62.854099,14
"284","PE019",2002,1074843,10,"PE",46.011501,-62.854099,14
"285","PE019",2001,1074843,10,"PE",46.011501,-62.854099,14
"286","PE019",2009,1077264,10,"PE",46.011501,-62.854099,14
"287","PE019",2005,1077264,10,"PE",46.011501,-62.854099,14
"288","PE019",2006,1077264,10,"PE",46.011501,-62.854099,14
"289","PE019",2013,1077292,10,"PE",46.011501,-62.854099,14
"290","PE019",2015,1077292,10,"PE",46.011501,-62.854099,14
"291","PE019",2011,1077292,10,"PE",46.011501,-62.854099,14
"292","PE019",2012,1077292,10,"PE",46.011501,-62.854099,14
"293","PE019",2016,1077292,10,"PE",46.011501,-62.854099,14
"294","PE019",2010,1077292,10,"PE",46.011501,-62.854099,14
"295","PE020",2001,1042335,10,"PE",46.25713,-62.693008,14
"296","PE020",2011,1042335,10,"PE",46.25713,-62.693008,14
"297","PE020",2014,1042335,10,"PE",46.25713,-62.693008,14
"298","PE020",2012,1042335,10,"PE",46.25713,-62.693008,14
"299","PE020",2013,1042335,10,"PE",46.25713,-62.693008,14
"300","PE020",2007,1042335,10,"PE",46.25713,-62.693008,14
"301","PE020",2006,1042335,10,"PE",46.25713,-62.693008,14
"302","PE020",2004,1042335,10,"PE",46.25713,-62.693008,14
"303","PE020",2003,1042335,10,"PE",46.25713,-62.693008,14
"304","PE020",2008,1042335,10,"PE",46.25713,-62.693008,14
"305","PE020",2015,1042335,10,"PE",46.25713,-62.693008,14
"306","PE020",2010,1042335,10,"PE",46.25713,-62.693008,14
"307","PE020",2016,1042335,10,"PE",46.25713,-62.693008,14
"308","PE021",2012,1046578,10,"PE",46.222401,-62.969399,14
"309","PE021",2010,1046578,10,"PE",46.222401,-62.969399,14
"310","PE021",2009,1046578,10,"PE",46.222401,-62.969399,14
"311","PE021",2008,1046578,10,"PE",46.222401,-62.969399,14
"312","PE021",2003,1074886,10,"PE",46.222401,-62.969399,14
"313","PE021",2011,1074894,10,"PE",46.222401,-62.969399,14
"314","PE021",2001,1077291,10,"PE",46.222401,-62.969399,14
"315","PE021",2006,1077291,10,"PE",46.222401,-62.969399,14
"316","PE021",2004,1077291,10,"PE",46.222401,-62.969399,14
"317","PE021",2005,1077291,10,"PE",46.222401,-62.969399,14
"318","PE021",2002,1077291,10,"PE",46.222401,-62.969399,14
"319","PE021",2007,1077300,10,"PE",46.222401,-62.969399,14
"320","PE021",2015,1077325,10,"PE",46.222401,-62.969399,14
"321","PE021",2016,1077325,10,"PE",46.222401,-62.969399,14
"322","PE021",2013,1081646,10,"PE",46.222401,-62.969399,14
"323","PE021",2014,1081646,10,"PE",46.222401,-62.969399,14
"324","PE022",2008,1030063,10,"PE",46.038921,-62.668098,14
"325","PE022",2010,1030063,10,"PE",46.038921,-62.668098,14
"326","PE022",2009,1030063,10,"PE",46.038921,-62.668098,14
"327","PE022",2001,1030087,10,"PE",46.038921,-62.668098,14
"328","PE022",2002,1030087,10,"PE",46.038921,-62.668098,14
"329","PE022",2003,1030087,10,"PE",46.038921,-62.668098,14
"330","PE022",2004,1030087,10,"PE",46.038921,-62.668098,14
"331","PE022",2005,1030087,10,"PE",46.038921,-62.668098,14
"332","PE022",2006,1030087,10,"PE",46.038921,-62.668098,14
"333","PE022",2016,1074895,10,"PE",46.038921,-62.668098,14
"334","PE022",2013,1074895,10,"PE",46.038921,-62.668098,14
"335","PE022",2015,1074895,10,"PE",46.038921,-62.668098,14
"336","PE022",2011,1074895,10,"PE",46.038921,-62.668098,14
"337","PE022",2012,1074895,10,"PE",46.038921,-62.668098,14
"338","PE022",2014,1081648,6,"PE",46.038921,-62.668098,14
"339","PE023",2006,1030063,10,"PE",46.196281,-62.532532,14
"340","PE023",2001,1074792,10,"PE",46.196281,-62.532532,14
"341","PE023",2003,1074887,10,"PE",46.196281,-62.532532,14
"342","PE023",2005,1074887,10,"PE",46.196281,-62.532532,14
"343","PE023",2004,1074887,10,"PE",46.196281,-62.532532,14
"344","PE023",2011,1074896,10,"PE",46.196281,-62.532532,14
"345","PE023",2007,1077319,10,"PE",46.196281,-62.532532,14
"346","PE023",2008,1077319,10,"PE",46.196281,-62.532532,14
"347","PE023",2009,1077325,10,"PE",46.196281,-62.532532,14
"348","PE023",2013,1079024,10,"PE",46.196281,-62.532532,14
"349","PE023",2014,1079029,10,"PE",46.196281,-62.532532,14
"350","PE023",2015,1079029,10,"PE",46.196281,-62.532532,14
"351","PE023",2016,1079029,10,"PE",46.196281,-62.532532,14
"352","PE023",2010,1081643,10,"PE",46.196281,-62.532532,14
"353","PE024",2010,1030101,10,"PE",46.210098,-62.843899,14
"354","PE024",2011,1030101,10,"PE",46.210098,-62.843899,14
"355","PE024",2008,1030101,10,"PE",46.210098,-62.843899,14
"356","PE024",2016,1030101,10,"PE",46.210098,-62.843899,14
"357","PE024",2014,1030101,10,"PE",46.210098,-62.843899,14
"358","PE024",2007,1030101,10,"PE",46.210098,-62.843899,14
"359","PE024",2012,1030101,10,"PE",46.210098,-62.843899,14
"360","PE024",2003,1030101,10,"PE",46.210098,-62.843899,14
"361","PE024",2015,1030101,10,"PE",46.210098,-62.843899,14
"362","PE024",2002,1030101,10,"PE",46.210098,-62.843899,14
"363","PE024",2006,1030101,10,"PE",46.210098,-62.843899,14
"364","PE024",2005,1030101,10,"PE",46.210098,-62.843899,14
"365","PE024",2004,1030101,10,"PE",46.210098,-62.843899,14
"366","PE024",2013,1030101,10,"PE",46.210098,-62.843899,14
"367","PE001",2019,1074598,10,"PE",47.003502,-64.001099,14
"368","PE002",2019,1077298,10,"PE",46.724079,-64.130417,14
"369","PE004",2019,1079020,10,"PE",46.689499,-64.20108,14
"370","PE006",2019,1074878,10,"PE",46.500481,-64.008797,14
"371","PE007",2019,1077320,10,"PE",46.411152,-63.8461,14
"372","PE008",2019,1074598,6,"PE",46.3909,-62.145302,14
"373","PE009",2019,1046566,10,"PE",46.393341,-62.306999,14
"374","PE010",2019,1079024,10,"PE",46.348499,-62.4613,14
"375","PE011",2019,1046568,10,"PE",46.332722,-62.420311,14
"376","PE012",2019,1046569,10,"PE",46.3811,-62.555599,14
"377","PE013",2019,1032146,10,"PE",46.285599,-62.567799,14
"378","PE014",2019,1077277,9,"PE",46.146801,-62.561001,14
"379","PE018",2019,1077323,10,"PE",46.1884,-62.8311,14
"380","PE019",2019,1077292,10,"PE",46.011501,-62.854099,14
"381","PE020",2019,1042335,10,"PE",46.25713,-62.693008,14
"382","PE021",2019,1074598,6,"PE",46.222401,-62.969399,14
"383","PE022",2019,1079027,10,"PE",46.038921,-62.668098,14
"384","PE023",2019,1074598,10,"PE",46.196281,-62.532532,14
"385","PE024",2019,1030101,10,"PE",46.210098,-62.843899,14
